Zone,District,Fiscal Month Number,Year,Month,Diversion Rate-Total,Diversion Rate-Total LOG
Queens West,QW09,9,2019,3,22.54246537,1.353001411
Staten Island,SI01,9,2019,3,19.67815479,1.293984372
Staten Island,SI02,9,2019,3,20.19499329,1.305243713
Staten Island,SI03,9,2019,3,20.64386142,1.314790935
Brooklyn North,BKN01,11,2019,5,15.69685455,1.195812634
Brooklyn North,BKN02,11,2019,5,19.48683226,1.289741247
Brooklyn North,BKN03,11,2019,5,11.70619282,1.068415673
Brooklyn North,BKN04,11,2019,5,14.97322693,1.175315407
Brooklyn North,BKN05,11,2019,5,9.785724033,0.990592964
Brooklyn North,BKN08,11,2019,5,15.65597168,1.194680027
Brooklyn North,BKN09,11,2019,5,14.13968388,1.1504397
Brooklyn North,BKN16,11,2019,5,9.77761388,0.990232883
Brooklyn North,BKN17,11,2019,5,13.09737842,1.117184376
Brooklyn South,BKS06,11,2019,5,28.7025369,1.457920284
Brooklyn South,BKS07,11,2019,5,19.50659135,1.290181386
Brooklyn South,BKS10,11,2019,5,23.95851596,1.379459913
Brooklyn South,BKS11,11,2019,5,18.1128221,1.257986122
Brooklyn South,BKS12,11,2019,5,15.68409891,1.195459572
Brooklyn South,BKS13,11,2019,5,14.65611467,1.166018854
Brooklyn South,BKS14,11,2019,5,14.21455626,1.152733307
Brooklyn South,BKS15,11,2019,5,18.65136097,1.270710527
Brooklyn South,BKS18,11,2019,5,14.51559309,1.161834785
Bronx,BX01,11,2019,5,6.971772045,0.843343179
Bronx,BX02,11,2019,5,13.66293044,1.135543857
Bronx,BX03,11,2019,5,9.889341637,0.99516738
Bronx,BX04,11,2019,5,12.32919046,1.090934562
Bronx,BX05,11,2019,5,11.09411812,1.045092786
Bronx,BX06,11,2019,5,15.32539734,1.185411743
Bronx,BX07,11,2019,5,14.49243937,1.161141492
Bronx,BX08,11,2019,5,20.95109696,1.321206767
Bronx,BX09,11,2019,5,10.09169897,1.003964287
Bronx,BX10,11,2019,5,20.95075603,1.3211997
Bronx,BX11,11,2019,5,16.75881825,1.224243391
Bronx,BX12,11,2019,5,20.40967619,1.309836114
Manhattan,MN01,11,2019,5,27.17078099,1.434102122
Manhattan,MN02,11,2019,5,25.91952026,1.413626959
Manhattan,MN03,11,2019,5,14.15769793,1.150992642
Manhattan,MN04,11,2019,5,23.40459895,1.369301204
Manhattan,MN05,11,2019,5,20.65269981,1.314976833
Manhattan,MN06,11,2019,5,23.16589312,1.364849048
Manhattan,MN07,11,2019,5,26.81910353,1.428444257
Manhattan,MN08,11,2019,5,26.1019773,1.416673408
Manhattan,MN09,11,2019,5,18.81869343,1.274589467
Manhattan,MN10,11,2019,5,14.15884163,1.151027724
Manhattan,MN11,11,2019,5,11.33697662,1.054497251
Manhattan,MN12,11,2019,5,16.36501564,1.213916425
Queens East,QE07,11,2019,5,19.42298717,1.288316023
Queens East,QE08,11,2019,5,15.96976044,1.203298401
Queens East,QE10,11,2019,5,18.02427454,1.255857794
Queens East,QE11,11,2019,5,23.33567549,1.368020377
Queens East,QE12,11,2019,5,13.07570744,1.116465195
Queens East,QE13,11,2019,5,20.27858763,1.307037704
Queens East,QE14,11,2019,5,13.6258962,1.134365076
Queens West,QW01,11,2019,5,18.77210773,1.273513038
Queens West,QW02,11,2019,5,20.44035721,1.310488481
Queens West,QW03,11,2019,5,13.38139834,1.126501499
Queens West,QW04,11,2019,5,14.37465778,1.157597514
Queens West,QW05,11,2019,5,22.93185873,1.360439258
Queens West,QW06,11,2019,5,19.65575352,1.293489698
Queens West,QW09,11,2019,5,21.41518257,1.330721781
Staten Island,SI01,11,2019,5,19.96390685,1.300245535
Staten Island,SI02,11,2019,5,17.90987474,1.253092548
Staten Island,SI03,11,2019,5,18.90646448,1.276610323
Brooklyn North,BKN01,5,2019,11,15.89389889,1.201230446
Brooklyn North,BKN02,5,2019,11,21.22888898,1.326927266
Brooklyn North,BKN03,5,2019,11,12.08518946,1.082253463
Brooklyn North,BKN04,5,2019,11,15.1654524,1.18085537
Brooklyn North,BKN05,5,2019,11,10.43422031,1.018460002
Brooklyn North,BKN08,5,2019,11,17.12161069,1.233544618
Brooklyn North,BKN09,5,2019,11,14.05108874,1.147709977
Brooklyn North,BKN16,5,2019,11,10.14019198,1.006046177
Brooklyn North,BKN17,5,2019,11,15.44627301,1.188823707
Brooklyn South,BKS06,5,2019,11,29.78004282,1.473925318
Brooklyn South,BKS07,5,2019,11,21.01016632,1.32242949
Brooklyn South,BKS10,5,2019,11,25.63594571,1.408849343
Brooklyn South,BKS11,5,2019,11,19.8414066,1.297572457
Brooklyn South,BKS12,5,2019,11,16.67154596,1.221975874
Brooklyn South,BKS13,5,2019,11,14.81613288,1.170734864
Brooklyn South,BKS14,5,2019,11,17.23393529,1.236384458
Brooklyn South,BKS15,5,2019,11,20.32997285,1.308136799
Brooklyn South,BKS18,5,2019,11,19.11577611,1.281391935
Bronx,BX01,5,2019,11,7.088532528,0.850556337
Bronx,BX02,5,2019,11,99.11602147,1.996143861
Bronx,BX03,5,2019,11,8.984358113,0.953487054
Bronx,BX04,5,2019,11,11.69444876,1.067979755
Bronx,BX05,5,2019,11,11.13835599,1.046821094
Bronx,BX06,5,2019,11,13.39961983,1.127092477
Bronx,BX07,5,2019,11,14.62786969,1.165181083
Bronx,BX08,5,2019,11,22.92548346,1.360318503
Bronx,BX09,5,2019,11,9.82919297,0.992517861
Bronx,BX10,5,2019,11,22.03887993,1.343189519
Bronx,BX11,5,2019,11,18.52505719,1.267759557
Bronx,BX12,5,2019,11,22.65859461,1.355232969
Manhattan,MN01,5,2019,11,27.25296153,1.435413703
Manhattan,MN02,5,2019,11,27.64657188,1.441641287
Manhattan,MN03,5,2019,11,14.03126526,1.147096835
Manhattan,MN04,5,2019,11,23.15743933,1.364690535
Manhattan,MN05,5,2019,11,21.44510088,1.331328094
Manhattan,MN06,5,2019,11,23.68061409,1.37439296
Manhattan,MN07,5,2019,11,27.63381916,1.441440911
Manhattan,MN08,5,2019,11,26.92302738,1.430123893
Manhattan,MN09,5,2019,11,18.10753353,1.257859298
Manhattan,MN10,5,2019,11,13.83213203,1.140889126
Manhattan,MN11,5,2019,11,11.24113098,1.050810008
Manhattan,MN12,5,2019,11,16.26748927,1.211320529
Queens East,QE07,5,2019,11,22.28657713,1.348043373
Queens East,QE08,5,2019,11,18.06780768,1.256905459
Queens East,QE10,5,2019,11,20.22997587,1.305995365
Queens East,QE11,5,2019,11,26.16075371,1.417650252
Queens East,QE12,5,2019,11,17.80525243,1.250548135
Queens East,QE13,5,2019,11,23.9068346,1.378522077
Queens East,QE14,5,2019,11,14.24494321,1.153660722
Queens West,QW01,5,2019,11,20.1791317,1.304902475
Queens West,QW02,5,2019,11,22.00189769,1.342460141
Queens West,QW03,5,2019,11,14.6625258,1.166208789
Queens West,QW04,5,2019,11,15.10993828,1.17926269
Queens West,QW05,5,2019,11,24.64704461,1.391764851
Queens West,QW06,5,2019,11,23.75424875,1.3757413
Queens West,QW09,5,2019,11,24.78517297,1.394191954
Staten Island,SI01,5,2019,11,27.06846516,1.432463631
Staten Island,SI02,5,2019,11,27.31073546,1.436333396
Staten Island,SI03,5,2019,11,29.54444016,1.470475765
Brooklyn North,BKN01,4,2019,10,15.83289858,1.19956043
Brooklyn North,BKN02,4,2019,10,20.47710269,1.311268508
Brooklyn North,BKN03,4,2019,10,12.33394652,1.091102061
Brooklyn North,BKN04,4,2019,10,15.18727475,1.18147985
Brooklyn North,BKN05,4,2019,10,10.12340914,1.005326789
Brooklyn North,BKN08,4,2019,10,16.23519722,1.210457569
Brooklyn North,BKN09,4,2019,10,13.41546396,1.127605697
Brooklyn North,BKN16,4,2019,10,9.652880887,0.984656947
Brooklyn North,BKN17,4,2019,10,13.42001822,1.127753105
Brooklyn South,BKS06,4,2019,10,29.01940597,1.462688518
Brooklyn South,BKS07,4,2019,10,20.25524426,1.306537485
Brooklyn South,BKS10,4,2019,10,24.50226381,1.389206211
Brooklyn South,BKS11,4,2019,10,18.76637114,1.273380301
Brooklyn South,BKS12,4,2019,10,15.1676494,1.180918281
Brooklyn South,BKS13,4,2019,10,14.20840834,1.15254543
Brooklyn South,BKS14,4,2019,10,14.50041075,1.161380305
Brooklyn South,BKS15,4,2019,10,19.04589164,1.279801309
Brooklyn South,BKS18,4,2019,10,14.64189753,1.165597363
Bronx,BX01,4,2019,10,7.111571973,0.85196561
Bronx,BX02,4,2019,10,13.19740643,1.120488592
Bronx,BX03,4,2019,10,9.141031053,0.960995184
Bronx,BX04,4,2019,10,11.58079441,1.063738352
Bronx,BX05,4,2019,10,10.85866488,1.03577643
Bronx,BX06,4,2019,10,14.35724356,1.157071068
Bronx,BX07,4,2019,10,14.29073626,1.155054604
Bronx,BX08,4,2019,10,99.94504275,1.999761258
Bronx,BX09,4,2019,10,9.735502904,0.988358391
Bronx,BX10,4,2019,10,20.27725667,1.307009199
Bronx,BX11,4,2019,10,16.43135041,1.215673257
Bronx,BX12,4,2019,10,20.35176861,1.308602156
Manhattan,MN01,4,2019,10,27.19591313,1.434503645
Manhattan,MN02,4,2019,10,27.04909442,1.43215273
Manhattan,MN03,4,2019,10,14.50367303,1.161478
Manhattan,MN04,4,2019,10,22.82716062,1.358451895
Manhattan,MN05,4,2019,10,20.60642019,1.314002551
Manhattan,MN06,4,2019,10,23.37849164,1.368816487
Manhattan,MN07,4,2019,10,27.0526699,1.432210133
Manhattan,MN08,4,2019,10,26.33841437,1.420589626
Manhattan,MN09,4,2019,10,18.83856355,1.275047785
Manhattan,MN10,4,2019,10,13.66839731,1.135717594
Manhattan,MN11,4,2019,10,11.77393925,1.070921791
Manhattan,MN12,4,2019,10,15.73500175,1.196866796
Queens East,QE07,4,2019,10,20.39033046,1.309424264
Queens East,QE08,4,2019,10,16.59658146,1.220018642
Queens East,QE10,4,2019,10,19.04397633,1.279757633
Queens East,QE11,4,2019,10,24.10178101,1.382049136
Queens East,QE12,4,2019,10,13.71097119,1.137068218
Queens East,QE13,4,2019,10,22.13099166,1.345000875
Queens East,QE14,4,2019,10,13.59939385,1.133519551
Queens West,QW01,4,2019,10,19.37144209,1.287161953
Queens West,QW02,4,2019,10,21.02457941,1.322727317
Queens West,QW03,4,2019,10,14.00715248,1.146349856
Queens West,QW04,4,2019,10,14.79318805,1.170061778
Queens West,QW05,4,2019,10,23.30728734,1.36749173
Queens West,QW06,4,2019,10,20.40163527,1.309664979
Queens West,QW09,4,2019,10,22.14653776,1.345305841
Staten Island,SI01,4,2019,10,19.95123594,1.299969805
Staten Island,SI02,4,2019,10,19.2634818,1.284734787
Staten Island,SI03,4,2019,10,20.21395787,1.305651356
Brooklyn North,BKN01,3,2019,9,16.34516705,1.213389363
Brooklyn North,BKN02,3,2019,9,20.93239807,1.320818985
Brooklyn North,BKN03,3,2019,9,12.63407719,1.101543526
Brooklyn North,BKN04,3,2019,9,15.79237812,1.198447534
Brooklyn North,BKN05,3,2019,9,10.32089295,1.013717274
Brooklyn North,BKN08,3,2019,9,17.27642653,1.237453918
Brooklyn North,BKN09,3,2019,9,13.80423042,1.1400122
Brooklyn North,BKN16,3,2019,9,9.85162812,0.99350801
Brooklyn North,BKN17,3,2019,9,14.04177054,1.147421872
Brooklyn South,BKS06,3,2019,9,29.52577563,1.470201315
Brooklyn South,BKS07,3,2019,9,21.04966498,1.323245188
Brooklyn South,BKS10,3,2019,9,24.22074559,1.384187508
Brooklyn South,BKS11,3,2019,9,18.82127846,1.27464912
Brooklyn South,BKS12,3,2019,9,16.02177074,1.204710513
Brooklyn South,BKS13,3,2019,9,14.75965582,1.16907623
Brooklyn South,BKS14,3,2019,9,15.11487877,1.179404668
Brooklyn South,BKS15,3,2019,9,19.74194728,1.295389988
Brooklyn South,BKS18,3,2019,9,15.06474022,1.177961647
Bronx,BX01,3,2019,9,7.145276725,0.854019053
Bronx,BX02,3,2019,9,13.37144735,1.126178419
Bronx,BX03,3,2019,9,9.266521585,0.966916742
Bronx,BX04,3,2019,9,12.06325248,1.081464418
Bronx,BX05,3,2019,9,11.14959337,1.047259029
Bronx,BX06,3,2019,9,14.11399023,1.149649812
Bronx,BX07,3,2019,9,14.51421103,1.161793433
Bronx,BX08,3,2019,9,21.4847425,1.332130153
Bronx,BX09,3,2019,9,99.83302945,1.99927425
Bronx,BX10,3,2019,9,20.65578105,1.315041621
Bronx,BX11,3,2019,9,16.75843749,1.224233524
Bronx,BX12,3,2019,9,20.41998745,1.310055471
Manhattan,MN01,3,2019,9,27.92721144,1.446027573
Manhattan,MN02,3,2019,9,27.14131797,1.433630933
Manhattan,MN03,3,2019,9,14.65500239,1.165985894
Manhattan,MN04,3,2019,9,23.01891727,1.362084892
Manhattan,MN05,3,2019,9,20.88169322,1.319765711
Manhattan,MN06,3,2019,9,23.71737705,1.375066658
Manhattan,MN07,3,2019,9,27.33342749,1.436694094
Manhattan,MN08,3,2019,9,26.85663355,1.429051573
Manhattan,MN09,3,2019,9,18.71280541,1.272138901
Manhattan,MN10,3,2019,9,14.37145925,1.157500868
Manhattan,MN11,3,2019,9,11.6678617,1.066991273
Manhattan,MN12,3,2019,9,16.33251342,1.213053024
Queens East,QE07,3,2019,9,20.30373643,1.307575967
Queens East,QE08,3,2019,9,17.18117813,1.235052941
Queens East,QE10,3,2019,9,19.5161991,1.29039524
Queens East,QE11,3,2019,9,24.40048288,1.387398421
Queens East,QE12,3,2019,9,13.97942908,1.145489435
Queens East,QE13,3,2019,9,22.93121417,1.360427051
Queens East,QE14,3,2019,9,14.49300346,1.161158396
Queens West,QW01,3,2019,9,19.96517947,1.300273218
Queens West,QW02,3,2019,9,21.67725686,1.336004324
Queens West,QW03,3,2019,9,14.5930252,1.164145332
Queens West,QW04,3,2019,9,15.28413252,1.184240795
Queens West,QW05,3,2019,9,23.84171465,1.377337486
Queens West,QW06,3,2019,9,20.89847618,1.320114621
Queens West,QW09,3,2019,9,22.38147164,1.349888639
Staten Island,SI01,3,2019,9,20.36626995,1.308911496
Staten Island,SI02,3,2019,9,99.45434908,1.997623779
Staten Island,SI03,3,2019,9,20.66459345,1.315226866
Brooklyn North,BKN01,10,2018,4,15.86705504,1.200496328
Brooklyn North,BKN02,10,2018,4,20.32963694,1.308129623
Brooklyn North,BKN03,10,2018,4,12.34060227,1.091336355
Brooklyn North,BKN04,10,2018,4,15.58620225,1.192740307
Brooklyn North,BKN05,10,2018,4,10.29565149,1.012653833
Brooklyn North,BKN08,10,2018,4,16.68806364,1.222405947
Brooklyn North,BKN09,10,2018,4,12.89160114,1.11030686
Brooklyn North,BKN16,10,2018,4,9.294853743,0.96824256
Brooklyn North,BKN17,10,2018,4,13.8633348,1.141867712
Brooklyn South,BKS06,10,2018,4,29.10578007,1.463979243
Brooklyn South,BKS07,10,2018,4,22.73274979,1.356651972
Brooklyn South,BKS10,10,2018,4,23.742385,1.375524343
Brooklyn South,BKS11,10,2018,4,19.09790811,1.280985799
Brooklyn South,BKS12,10,2018,4,15.55494127,1.191868376
Brooklyn South,BKS13,10,2018,4,14.54842272,1.162815911
Brooklyn South,BKS14,10,2018,4,15.3493578,1.18609021
Brooklyn South,BKS15,10,2018,4,19.74343703,1.295422759
Brooklyn South,BKS18,10,2018,4,15.60096401,1.193151435
Bronx,BX01,10,2018,4,6.924251525,0.840372835
Bronx,BX02,10,2018,4,13.35686731,1.125704612
Bronx,BX03,10,2018,4,9.923324878,0.99665721
Bronx,BX04,10,2018,4,11.62202902,1.065281956
Bronx,BX05,10,2018,4,11.30430658,1.053243927
Bronx,BX06,10,2018,4,13.75053254,1.138319518
Bronx,BX07,10,2018,4,14.16069803,1.151084662
Bronx,BX08,10,2018,4,20.94752113,1.321132637
Bronx,BX09,10,2018,4,9.820251913,0.992122629
Bronx,BX10,10,2018,4,19.96876377,1.300351179
Bronx,BX11,10,2018,4,16.5928176,1.219920139
Bronx,BX12,10,2018,4,20.36905023,1.308970779
Manhattan,MN01,10,2018,4,27.24260046,1.435248561
Manhattan,MN02,10,2018,4,26.19270909,1.418180419
Manhattan,MN03,10,2018,4,14.69995565,1.167316024
Manhattan,MN04,10,2018,4,22.45813262,1.351373642
Manhattan,MN05,10,2018,4,20.65095853,1.314940215
Manhattan,MN06,10,2018,4,22.62017079,1.35449588
Manhattan,MN07,10,2018,4,27.38244717,1.437472258
Manhattan,MN08,10,2018,4,26.63352295,1.425428617
Manhattan,MN09,10,2018,4,18.25240949,1.261320204
Manhattan,MN10,10,2018,4,14.6443499,1.165670097
Manhattan,MN11,10,2018,4,11.33566711,1.054447084
Manhattan,MN12,10,2018,4,16.16259345,1.208511049
Queens East,QE07,10,2018,4,21.34993282,1.329396513
Queens East,QE08,10,2018,4,17.47931463,1.2425244
Queens East,QE10,10,2018,4,19.43559873,1.288597924
Queens East,QE11,10,2018,4,26.22849988,1.418773452
Queens East,QE12,10,2018,4,14.02832672,1.147005872
Queens East,QE13,10,2018,4,17.72375327,1.248555696
Queens East,QE14,10,2018,4,13.49362119,1.130128514
Queens West,QW01,10,2018,4,19.78110357,1.296250517
Queens West,QW02,10,2018,4,21.8800161,1.340047637
Queens West,QW03,10,2018,4,14.42952608,1.159252067
Queens West,QW04,10,2018,4,15.23234931,1.18276689
Queens West,QW05,10,2018,4,23.67936451,1.374370043
Queens West,QW06,10,2018,4,,
Queens West,QW09,10,2018,4,22.50071309,1.352196282
Staten Island,SI01,10,2018,4,19.86911714,1.29817857
Staten Island,SI02,10,2018,4,19.70268136,1.294525334
Staten Island,SI03,10,2018,4,19.92323753,1.299359913
Brooklyn North,BKN01,2,2018,8,16.24376218,1.210686622
Brooklyn North,BKN02,2,2018,8,20.1292439,1.303827462
Brooklyn North,BKN03,2,2018,8,11.95455629,1.077533461
Brooklyn North,BKN04,2,2018,8,14.72592075,1.168082459
Brooklyn North,BKN05,2,2018,8,9.550995122,0.980048623
Brooklyn North,BKN08,2,2018,8,15.45316583,1.189017465
Brooklyn North,BKN09,2,2018,8,12.41342866,1.093891753
Brooklyn North,BKN16,2,2018,8,9.297282128,0.96835601
Brooklyn North,BKN17,2,2018,8,13.48216357,1.129759592
Brooklyn South,BKS06,2,2018,8,27.73117168,1.44296822
Brooklyn South,BKS07,2,2018,8,23.91833766,1.378730993
Brooklyn South,BKS10,2,2018,8,23.60481309,1.373000566
Brooklyn South,BKS11,2,2018,8,20.14116419,1.30408457
Brooklyn South,BKS12,2,2018,8,15.87837428,1.200806035
Brooklyn South,BKS13,2,2018,8,14.24123015,1.153547505
Brooklyn South,BKS14,2,2018,8,13.58272806,1.132987006
Brooklyn South,BKS15,2,2018,8,19.37409071,1.287221329
Brooklyn South,BKS18,2,2018,8,14.71888367,1.167874873
Bronx,BX01,2,2018,8,6.594070457,0.819153583
Bronx,BX02,2,2018,8,12.70272673,1.103896955
Bronx,BX03,2,2018,8,8.578339432,0.933403227
Bronx,BX04,2,2018,8,11.31791436,1.053766403
Bronx,BX05,2,2018,8,11.08927257,1.044903058
Bronx,BX06,2,2018,8,12.5612846,1.099034055
Bronx,BX07,2,2018,8,13.94699679,1.144480701
Bronx,BX08,2,2018,8,19.58529959,1.291930219
Bronx,BX09,2,2018,8,9.657541756,0.984866595
Bronx,BX10,2,2018,8,20.35028659,1.30857053
Bronx,BX11,2,2018,8,17.17939281,1.23500781
Bronx,BX12,2,2018,8,16.50716233,1.217672422
Manhattan,MN01,2,2018,8,25.31123956,1.403313414
Manhattan,MN02,2,2018,8,23.91236437,1.37862252
Manhattan,MN03,2,2018,8,13.23433141,1.121702006
Manhattan,MN04,2,2018,8,21.43860362,1.331196495
Manhattan,MN05,2,2018,8,17.70971559,1.248211587
Manhattan,MN06,2,2018,8,21.29610282,1.328300135
Manhattan,MN07,2,2018,8,25.19483056,1.401311442
Manhattan,MN08,2,2018,8,24.7456884,1.39349954
Manhattan,MN09,2,2018,8,17.15316326,1.234344221
Manhattan,MN10,2,2018,8,13.97511554,1.145355407
Manhattan,MN11,2,2018,8,11.2897114,1.05268284
Manhattan,MN12,2,2018,8,15.06211234,1.177885882
Queens East,QE07,2,2018,8,17.48157081,1.242580454
Queens East,QE08,2,2018,8,15.73750086,1.196935767
Queens East,QE10,2,2018,8,20.03664068,1.30182491
Queens East,QE11,2,2018,8,26.37283272,1.42115678
Queens East,QE12,2,2018,8,13.75226674,1.138374287
Queens East,QE13,2,2018,8,16.93695865,1.228835427
Queens East,QE14,2,2018,8,11.24609795,1.051001862
Queens West,QW01,2,2018,8,99.35957019,1.997209704
Queens West,QW02,2,2018,8,19.45142852,1.288951502
Queens West,QW03,2,2018,8,14.04916545,1.147650527
Queens West,QW04,2,2018,8,14.69128936,1.167059913
Queens West,QW05,2,2018,8,23.58650191,1.372663536
Queens West,QW06,2,2018,8,20.61434542,1.314169549
Queens West,QW09,2,2018,8,17.74125357,1.248984303
Staten Island,SI01,2,2018,8,19.85648692,1.297902414
Staten Island,SI02,2,2018,8,18.57857005,1.269012284
Staten Island,SI03,2,2018,8,19.87131384,1.298226582
Brooklyn North,BKN01,6,2018,12,16.32897212,1.212958848
Brooklyn North,BKN02,6,2018,12,21.90651328,1.340573259
Brooklyn North,BKN03,6,2018,12,12.63902906,1.101713712
Brooklyn North,BKN04,6,2018,12,15.4712173,1.189524486
Brooklyn North,BKN05,6,2018,12,10.7297247,1.030588579
Brooklyn North,BKN08,6,2018,12,17.24005314,1.2365386
Brooklyn North,BKN09,6,2018,12,13.70356676,1.13683362
Brooklyn North,BKN16,6,2018,12,10.08464621,1.003660667
Brooklyn North,BKN17,6,2018,12,15.0181977,1.176617817
Brooklyn South,BKS06,6,2018,12,31.18971463,1.494011401
Brooklyn South,BKS07,6,2018,12,24.20427428,1.383892066
Brooklyn South,BKS10,6,2018,12,26.35702695,1.420896421
Brooklyn South,BKS11,6,2018,12,21.06651246,1.323592645
Brooklyn South,BKS12,6,2018,12,16.73782131,1.223698927
Brooklyn South,BKS13,6,2018,12,15.54558517,1.191607074
Brooklyn South,BKS14,6,2018,12,15.57816775,1.192516376
Brooklyn South,BKS15,6,2018,12,22.33654064,1.349015913
Brooklyn South,BKS18,6,2018,12,17.31043477,1.238307976
Bronx,BX01,6,2018,12,7.206032277,0.857696203
Bronx,BX02,6,2018,12,13.15178331,1.118984645
Bronx,BX03,6,2018,12,9.72746054,0.987999478
Bronx,BX04,6,2018,12,11.36674966,1.055636295
Bronx,BX05,6,2018,12,11.29287477,1.052804512
Bronx,BX06,6,2018,12,13.23787989,1.121818436
Bronx,BX07,6,2018,12,14.32523442,1.156101738
Bronx,BX08,6,2018,12,21.87571505,1.339962258
Bronx,BX09,6,2018,12,10.29083094,1.012450444
Bronx,BX10,6,2018,12,21.93963652,1.341229428
Bronx,BX11,6,2018,12,17.84250674,1.251455869
Bronx,BX12,6,2018,12,22.06072971,1.343619874
Manhattan,MN01,6,2018,12,27.96019306,1.446540166
Manhattan,MN02,6,2018,12,27.25809108,1.435495438
Manhattan,MN03,6,2018,12,14.55452072,1.162997909
Manhattan,MN04,6,2018,12,23.28792569,1.367130807
Manhattan,MN05,6,2018,12,20.82955289,1.318679948
Manhattan,MN06,6,2018,12,23.62134172,1.373304562
Manhattan,MN07,6,2018,12,28.26971043,1.45132136
Manhattan,MN08,6,2018,12,27.43102996,1.438242114
Manhattan,MN09,6,2018,12,19.29401521,1.285422617
Manhattan,MN10,6,2018,12,15.71408734,1.196289163
Manhattan,MN11,6,2018,12,11.43806737,1.05835265
Manhattan,MN12,6,2018,12,16.88820215,1.227583419
Queens East,QE07,6,2018,12,22.97398444,1.361236323
Queens East,QE08,6,2018,12,21.32670907,1.328923845
Queens East,QE10,6,2018,12,22.02599258,1.342935489
Queens East,QE11,6,2018,12,29.33092988,1.467325832
Queens East,QE12,6,2018,12,15.46982176,1.18948531
Queens East,QE13,6,2018,12,19.18215016,1.282897286
Queens East,QE14,6,2018,12,15.47083953,1.189513881
Queens West,QW01,6,2018,12,20.97414998,1.321684369
Queens West,QW02,6,2018,12,23.70734045,1.374882836
Queens West,QW03,6,2018,12,16.09032858,1.206564913
Queens West,QW04,6,2018,12,16.78784637,1.224994986
Queens West,QW05,6,2018,12,26.65302032,1.42574643
Queens West,QW06,6,2018,12,22.66685189,1.355391207
Queens West,QW09,6,2018,12,26.11522409,1.416893757
Staten Island,SI01,6,2018,12,22.17154982,1.345796052
Staten Island,SI02,6,2018,12,21.67324515,1.335923943
Staten Island,SI03,6,2018,12,22.98465391,1.361437969
Brooklyn North,BKN01,8,2018,2,15.33224289,1.185605691
Brooklyn North,BKN02,8,2018,2,19.85884333,1.29795395
Brooklyn North,BKN03,8,2018,2,12.42989943,1.094467615
Brooklyn North,BKN04,8,2018,2,15.55264663,1.191804305
Brooklyn North,BKN05,8,2018,2,10.45495329,1.019322097
Brooklyn North,BKN08,8,2018,2,17.24335313,1.236621722
Brooklyn North,BKN09,8,2018,2,13.27555839,1.123052797
Brooklyn North,BKN16,8,2018,2,99.56822369,1.998120759
Brooklyn North,BKN17,8,2018,2,14.24738131,1.153735048
Brooklyn South,BKS06,8,2018,2,29.75466425,1.473555054
Brooklyn South,BKS07,8,2018,2,23.2979974,1.367318592
Brooklyn South,BKS10,8,2018,2,24.57222644,1.390444509
Brooklyn South,BKS11,8,2018,2,20.36344615,1.308851276
Brooklyn South,BKS12,8,2018,2,15.86805849,1.200523793
Brooklyn South,BKS13,8,2018,2,15.12157419,1.179597005
Brooklyn South,BKS14,8,2018,2,15.55191935,1.191783995
Brooklyn South,BKS15,8,2018,2,20.53466089,1.312487535
Brooklyn South,BKS18,8,2018,2,16.33828215,1.213206392
Bronx,BX01,8,2018,2,6.971690041,0.84333807
Bronx,BX02,8,2018,2,13.12857823,1.118217696
Bronx,BX03,8,2018,2,9.52420774,0.97882886
Bronx,BX04,8,2018,2,11.69590001,1.068033647
Bronx,BX05,8,2018,2,11.09734233,1.045218983
Bronx,BX06,8,2018,2,14.14573758,1.150625597
Bronx,BX07,8,2018,2,14.25444434,1.153950293
Bronx,BX08,8,2018,2,20.5557041,1.312932357
Bronx,BX09,8,2018,2,9.851868905,0.993518624
Bronx,BX10,8,2018,2,20.09681547,1.303127245
Bronx,BX11,8,2018,2,16.48220027,1.217015187
Bronx,BX12,8,2018,2,20.09348401,1.303055246
Manhattan,MN01,8,2018,2,26.40423279,1.421673553
Manhattan,MN02,8,2018,2,25.59965178,1.408234058
Manhattan,MN03,8,2018,2,14.33111169,1.156279881
Manhattan,MN04,8,2018,2,21.98359635,1.342098741
Manhattan,MN05,8,2018,2,20.32012323,1.307926337
Manhattan,MN06,8,2018,2,23.1263787,1.364107633
Manhattan,MN07,8,2018,2,27.3227107,1.436523784
Manhattan,MN08,8,2018,2,26.16986721,1.417801519
Manhattan,MN09,8,2018,2,18.19426022,1.259934402
Manhattan,MN10,8,2018,2,14.66421489,1.166258816
Manhattan,MN11,8,2018,2,10.9255313,1.038442566
Manhattan,MN12,8,2018,2,16.44551431,1.21604746
Queens East,QE07,8,2018,2,22.23651579,1.347066739
Queens East,QE08,8,2018,2,21.85561468,1.339563025
Queens East,QE10,8,2018,2,21.26525,1.327670493
Queens East,QE11,8,2018,2,28.5716833,1.455935828
Queens East,QE12,8,2018,2,16.88609785,1.227529302
Queens East,QE13,8,2018,2,20.14854878,1.304243771
Queens East,QE14,8,2018,2,16.0668616,1.205931053
Queens West,QW01,8,2018,2,23.21894962,1.365842569
Queens West,QW02,8,2018,2,22.78283203,1.357607708
Queens West,QW03,8,2018,2,14.97932628,1.175492281
Queens West,QW04,8,2018,2,95.59122338,1.98041802
Queens West,QW05,8,2018,2,24.48402636,1.388882838
Queens West,QW06,8,2018,2,21.88583502,1.340163121
Queens West,QW09,8,2018,2,24.50796624,1.389307273
